chroma_stft_mean,chroma_stft_var,melspectrogram_mean,melspectrogram_std,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_var,rmse_mean,cent_mean,cent_std,cent_var,spec_bw_mean,contrast_mean,rolloff_mean,poly_mean,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_mean
0.060149707,0.668794253,0.020674298,0.031547691,0.52838978,0.506832271,0.311551658,0.082469234,0.115683746,0.228145965,0.205493582,0.058084494,0.391452764,0.74307707,0.289892729,0.067533631,0.074978541,0.544985969,0.113213635,0.169625637,0.031403414,0.106508876
0.555373908,0.591713276,0.135423346,0.09510417,0.76405458,0.229017496,0.091070133,0.480220509,0.356901032,0.400364316,0.527384543,0.302342373,0.47702497,0.353299328,0.435056492,0.41673105,0.515581537,0.257872937,0.283618272,0.328270067,0.380615096,0.105155624
0.569169496,0.449166992,0.071444306,0.035720094,0.700092482,0.114809174,0.035410415,0.163686106,0.27458647,0.532101243,0.332043066,0.131793555,0.591418299,0.307636407,0.5420893,0.361106155,0.398397937,0.28202271,0.262232463,0.229862553,0.291554184,0.074030833
0.459415475,0.59363334,0.078659835,0.053204457,0.760026917,0.179136104,0.06425344,0.175313324,0.275158259,0.534005529,0.494044385,0.268357161,0.766001857,0.34932979,0.638035805,0.265944408,0.28307057,0.608428422,0.288250465,0.282201446,0.21632925,0.115822432
0.394398924,0.703156149,0.630558764,0.512283173,0.83440952,0.103515128,0.031013625,0.252425663,0.757779207,0.64097638,0.542896769,0.318838933,0.922364548,0.362602706,0.837105085,0.626328889,0.717237298,0.29520449,0.363381134,0.718400436,0.825406205,0.05723459
0.530289615,0.668096933,0.014639864,0.011499054,0.575434281,0.282672315,0.124255569,0.086088097,0.10796829,0.60668915,0.359004102,0.151233907,0.582924844,0.498894541,0.64523833,0.128414323,0.145698459,0.287118887,0.487300171,0.103040732,0.107042773,0.088757396
0.375679242,0.700262931,0.06671716,0.044765007,0.731968076,0.183787583,0.066589749,0.113569924,0.259268995,0.52039387,0.337337925,0.135507854,0.565982958,0.612327145,0.585370618,0.307721661,0.325460439,0.209828591,0.354609104,0.265761792,0.210905604,0.088279778
0.435369376,0.624978159,0.17829864,0.115082169,0.759966532,0.167938473,0.058767832,0.148923247,0.40858934,0.435504007,0.286211313,0.101758602,0.522086,0.578459602,0.510848949,0.468938191,0.512744593,0.260179089,0.246236131,0.349415442,0.441358026,0.054766896
0.599232862,0.593160656,0.020252027,0.016698673,0.689887038,0.21875887,0.085237435,0.173031869,0.134780666,0.619899568,0.50457011,0.278869719,0.712569098,0.432067671,0.686159766,0.143253761,0.153322244,0.401895654,0.395739239,0.130173086,0.126090854,0.198928012
0.582800837,0.4738341,0.181073151,0.112623658,0.827983301,0.161617825,0.055757917,0.101347146,0.414983162,0.42789388,0.273300353,0.093982418,0.532117485,0.48714138,0.525733958,0.484000498,0.537349191,0.222414243,0.262485507,0.384025046,0.381687084,0.031522806
0.571251207,0.664808427,0.054463965,0.064382924,0.694651939,0.272448576,0.117585295,0.248022804,0.197335377,0.44557421,0.342421606,0.139121651,0.555245946,0.520020484,0.5409834,0.20056913,0.249214793,0.295793788,0.290011831,0.183324752,0.245500158,0.0287367
0.510326625,0.65457687,0.232652479,0.228389446,0.787405334,0.167428789,0.058522804,0.369293191,0.434278552,0.519266291,0.503021627,0.277310622,0.570285391,0.512518726,0.589106311,0.489391666,0.608881956,0.150366545,0.435233282,0.320057907,0.658169495,0.078568207
0.281429557,0.638361681,0.092233587,0.063769975,0.539484811,0.469450881,0.274862916,0.161644111,0.281276521,0.10179287,0.268540632,0.091191609,0.129174525,0.699623741,0.126793017,0.232590833,0.264613575,0.612332813,0.110089132,0.345280123,0.155536493,0.262849258
0.646187694,0.452364224,0.209379571,0.16501792,0.812532498,0.171889688,0.060681123,0.182742099,0.457359815,0.482865457,0.258174745,0.08525525,0.466801422,0.513614789,0.507727644,0.566659235,0.613932013,0.275262826,0.236555766,0.406510396,0.442377703,0.120837424
0.253434318,0.715526427,0.113842944,0.091306245,0.61457366,0.259499715,0.109371495,0.201482441,0.309593755,0.28391744,0.360443674,0.152308829,0.442091511,0.402741086,0.339331587,0.278117468,0.304341309,0.504144881,0.163367449,0.357316421,0.221597569,0.065194895
0.230046063,0.726259713,0.081198412,0.089530523,0.497227358,0.385691944,0.200583173,0.140643741,0.239119484,0.210062198,0.207805346,0.059171673,0.284860955,0.451973843,0.262510949,0.205992681,0.266947229,0.386075852,0.139178979,0.308190864,0.182157167,0.117414493
0.171711622,0.653537696,0.014307817,0.012577766,0.363119948,0.57809201,0.387539384,0.050314043,0.081589049,0.204001303,0.118639601,0.024230949,0.198943546,0.61509946,0.210348826,0.084342498,0.13976561,0.372085963,0.062897666,0.122729539,0.052531543,0.059941094
0.427391197,0.697708484,0.094006796,0.09348937,0.691759524,0.104795047,0.031501886,0.136928605,0.271453138,0.713660827,0.430245962,0.208919775,0.847620567,0.347606233,0.813096666,0.285900879,0.359452739,0.153024821,0.398672985,0.220462407,0.407881729,0.070448696
0.468470585,0.590556284,0.157596638,0.171668715,0.721282039,0.059339351,0.015730365,0.131816846,0.366460805,0.78995122,0.525328422,0.300188395,0.89273404,0.334350256,0.8770498,0.362826796,0.424861532,0.218741217,0.484882942,0.291484161,0.478620585,0.013452915
0.136935943,0.699531012,0.002496303,0.00597164,0.158208875,0.730466492,0.576646325,0.022956136,0.027202276,0.184271082,0.278612907,0.097145687,0.231827892,0.602745357,0.213507939,0.016665585,0.024658028,0.441408532,0.168140547,0.047166301,0.005207091,0.225117415
0.552252446,0.395924927,0.061494961,0.024011274,0.704482129,0.18071159,0.065040977,0.071938988,0.26406965,0.492656267,0.253457824,0.082618188,0.469159321,0.619456711,0.505141961,0.370820769,0.372471722,0.288102318,0.220898687,0.257820067,0.195748492,0.056597766
0.502181102,0.505898676,0.153875688,0.077064539,0.778879161,0.15831067,0.054207914,0.070804066,0.410484356,0.450718764,0.187109909,0.049782507,0.44530338,0.535356268,0.476697341,0.553033368,0.575883356,0.231597938,0.168493945,0.392836246,0.330513465,0.087165336
0.249825614,0.752509829,0.031784421,0.042688382,0.346996025,0.395376486,0.208611229,0.224282032,0.142747693,0.408518885,0.452110242,0.228461678,0.435938864,0.821999502,0.463773124,0.119574178,0.162644785,0.535444979,0.389924213,0.200892232,0.108774288,0.140419773
0.555787766,0.758331825,0.384678092,0.484331929,0.859746712,0.07295436,0.020115604,0.38107862,0.5573874,0.896851192,0.633997438,0.424489629,0.935877247,0.258592264,0.95627023,0.521466718,0.737564492,0.200747987,0.672105006,0.427301581,0.839916206,0.075065673
0.450406708,0.770202608,0.403822119,0.385952136,0.831664005,0.16250706,0.0561776,0.425065761,0.602076349,0.499425445,0.620898847,0.408376528,0.643330148,0.349363765,0.573286591,0.502556833,0.58767929,0.278940152,0.491456608,0.629993383,0.569324981,0.046169767
0.642100427,0.642935035,0.0447997,0.050455271,0.645730409,0.466062002,0.271644774,0.486482953,0.165575216,0.277000269,0.485071817,0.259553775,0.386405283,0.51384406,0.346613931,0.130053411,0.186368727,0.271369209,0.350841384,0.172392383,0.213629849,0.073075596
0.166894852,0.69869443,0.079160559,0.062611357,0.597482773,0.313992582,0.145706415,0.176932938,0.271752598,0.308206864,0.156718699,0.037396328,0.34281197,0.697481498,0.342303758,0.229023334,0.260353238,0.402449051,0.136564667,0.327179504,0.168069862,0.099026189
0.567796886,0.820791053,0.316082935,0.483722761,0.730819678,0.157022139,0.053608629,0.4683797,0.463685566,0.665105941,0.753417207,0.585680972,0.747407497,0.306872744,0.70474056,0.383215883,0.509096517,0.25820299,0.75694426,0.419120096,0.675177882,0.053732056
0.404038422,0.564976614,0.032656454,0.021004908,0.677083289,0.149354393,0.050096081,0.085291704,0.178921991,0.636277435,0.227156638,0.068650713,0.739392419,0.425330215,0.687748775,0.202346327,0.219548541,0.288008905,0.178290784,0.176885635,0.140844928,0.012656884
0.671823412,0.426964111,0.33166576,0.198195388,0.93888715,0.084357919,0.024011456,0.061537354,0.621085911,0.625246969,0.142689717,0.032241351,0.578381201,0.425370221,0.615395845,0.827940431,0.826161783,0.260637865,0.139929188,0.561665928,0.527059771,0.025313769
0.302396275,0.572493062,0.109418502,0.062816941,0.74887864,0.242351007,0.098896863,0.171029517,0.33306833,0.29283803,0.14615235,0.033480668,0.310717664,0.625591997,0.314747639,0.381048412,0.42140224,0.436201366,0.12220614,0.351707186,0.280864639,0.036139783
0.489085324,0.64930047,0.172290995,0.128454157,0.794936478,0.199581621,0.074774945,0.200364466,0.41055079,0.414313319,0.195511844,0.053501064,0.404515257,0.564948928,0.439952697,0.487457006,0.567043767,0.172323749,0.256826864,0.363360289,0.450692498,0.072995993
0.507368673,0.537516309,0.42544967,0.241707776,0.870777048,0.114598392,0.035326532,0.08339579,0.676230424,0.484536147,0.164864216,0.040552494,0.55925865,0.573762646,0.569911129,0.791958618,0.817813767,0.230122417,0.170983227,0.676202596,0.504573176,0.011940457
0.180144691,0.743560633,0.021966642,0.021408965,0.387499902,0.565499428,0.373534123,0.13470624,0.11780639,0.145424567,0.28781875,0.10274782,0.262128397,0.702152686,0.165960557,0.083213869,0.111622077,0.637318528,0.177741625,0.160910481,0.068940824,0.13038979
0.030757107,0.582930106,0.009728675,0.013971941,0.235057187,0.783968324,0.651651164,0.061487945,0.067333853,0.058189609,0.058832892,0.008839164,0.15218329,0.502383127,0.03260881,0.038382255,0.059735193,0.565785245,0.018665341,0.103842873,0.026319572,0.241595245
0.411386409,0.646738219,0.059431941,0.033542176,0.620578628,0.237268799,0.09588086,0.20125583,0.249891969,0.398232144,0.27691971,0.096131969,0.396571797,0.47234527,0.390321646,0.288924674,0.32258282,0.462532651,0.251544846,0.237333386,0.249818788,0.066946162
0.30680507,0.746155234,0.069551648,0.048195768,0.586188262,0.247149568,0.10178158,0.184318434,0.255265587,0.411194753,0.292995779,0.105965484,0.47180559,0.632504032,0.496357778,0.266123156,0.294066903,0.24196747,0.215794663,0.251470261,0.246747823,0.051901186
0.322049196,0.77504942,0.263544116,0.214079918,0.719303601,0.199316153,0.074634147,0.360125052,0.466844724,0.609990567,0.70684226,0.519751448,0.881725062,0.401914649,0.765027317,0.359925889,0.443921025,0.370668611,0.497124248,0.491893377,0.487888697,0.103802372
0.518658164,0.622555831,0.128217882,0.087275305,0.801708979,0.190195121,0.069863441,0.06382064,0.362348872,0.406541269,0.233550545,0.07193133,0.505231879,0.554783313,0.496150881,0.36481663,0.370702779,0.397286151,0.218678171,0.398057563,0.230439772,0.037731844
0.411890454,0.649218968,0.064253041,0.05686703,0.716433864,0.284830024,0.125684195,0.15491323,0.226333898,0.402319009,0.461069322,0.236718472,0.679867797,0.300435651,0.533343976,0.192883212,0.226806907,0.52832303,0.27889212,0.264211764,0.150270594,0.165096718
0.52522126,0.574811891,0.044295583,0.025324807,0.630472842,0.272551683,0.11765175,0.202235253,0.210792204,0.470923876,0.312347646,0.118421771,0.432547235,0.538541818,0.466751596,0.265150831,0.311452269,0.44016772,0.340989178,0.188483858,0.224377723,0.541061905
0.637097555,0.505499816,0.066739987,0.078823631,0.698149059,0.214654955,0.082950142,0.133045146,0.208177018,0.518579096,0.344081469,0.140311691,0.573757554,0.479011281,0.593969959,0.241433837,0.30801425,0.201369428,0.357409112,0.152862986,0.345765912,0.067105368
0.646885205,0.604100531,0.065351445,0.084187371,0.718889831,0.413017174,0.223611178,0.372174884,0.210324956,0.261245227,0.383391696,0.169949314,0.430527315,0.582767338,0.352252653,0.165726842,0.219839369,0.230540224,0.20570696,0.215925765,0.224565833,0.055005705
0.599070032,0.581126317,0.251346183,0.188577876,0.838127226,0.207529819,0.079041497,0.439909478,0.464814361,0.42793871,0.358219711,0.15064978,0.519528162,0.52499859,0.498338525,0.514308935,0.688681451,0.193431539,0.30749679,0.376054319,0.618508259,0.10268793
0.268541546,0.789028918,0.182528576,0.249478891,0.57678938,0.353652229,0.175068094,0.400773827,0.348074086,0.217301573,0.220449838,0.065288885,0.235200147,0.525869572,0.254367411,0.307282608,0.412948077,0.273262088,0.088272082,0.49190167,0.286480535,0.075543291
0.55642453,0.744061072,0.313195497,0.51042339,0.656647466,0.178844636,0.064108169,0.511460241,0.449280501,0.543546657,0.620858192,0.408326999,0.611349046,0.331143244,0.576540225,0.391490631,0.554814662,0.198824089,0.485059763,0.317088427,0.85917945,0.127603683
0.607429186,0.688458987,0.055439144,0.075599726,0.673932706,0.439745057,0.247264493,0.397546837,0.189031225,0.186609881,0.362310918,0.153708667,0.324924387,0.535689077,0.262050945,0.148256378,0.19202308,0.239956042,0.13395716,0.192640515,0.207866495,0.060975933
0.46819684,0.557338478,0.148787835,0.085654518,0.79436499,0.065104965,0.017552046,0.119281243,0.395564332,0.578704475,0.345314338,0.141198817,0.685405755,0.369270432,0.621557586,0.483304978,0.529826966,0.274822525,0.312473561,0.374354309,0.361398567,0.138588903
0.212597892,0.712443833,0.050911336,0.044817049,0.653286378,0.475289849,0.280449803,0.165336241,0.211405088,0.112431477,0.160905995,0.039003827,0.133747606,0.64994006,0.133798098,0.16635173,0.192284225,0.575766574,0.103228004,0.253470495,0.116768655,0.043304057
0.538353074,0.579308383,0.045807716,0.023841555,0.697631656,0.190486964,0.070014075,0.069228167,0.225430716,0.49007463,0.159073434,0.038296412,0.436360524,0.516169802,0.47926517,0.314999255,0.325197965,0.204627776,0.152398611,0.198508071,0.209426373,0.065194895
0.642153953,0.360267548,0.070821542,0.046989356,0.815487989,0.055208819,0.014457234,0.076093609,0.283871923,0.699690861,0.259371145,0.085930502,0.698603236,0.349600249,0.713729539,0.356262589,0.349506241,0.276219604,0.246378725,0.267383967,0.217990732,0.083185183
0.518825466,0.808156159,0.548782507,0.61769495,0.852894871,0.233322529,0.093566808,0.446840555,0.678003727,0.28801961,0.433397723,0.211683513,0.585611884,0.340157285,0.361847619,0.494534995,0.571780739,0.394923779,0.149619294,0.747108067,0.587682896,0.078249794
0.559866296,0.762633466,0.256588858,0.267393523,0.787600884,0.066153687,0.017888979,0.269561046,0.467630817,0.858640157,0.565979645,0.344190903,0.908607077,0.239570205,0.92139921,0.3980193,0.486644522,0.197684663,0.667904484,0.421863639,0.617500814,0.048319049
0.307638429,0.664357472,0.144379935,0.106970982,0.645447209,0.276186012,0.120004771,0.109833708,0.342802486,0.444946869,0.394774723,0.179052452,0.588902404,0.437819376,0.504250309,0.391618916,0.499045806,0.380102857,0.263537782,0.393102875,0.300642825,0.109533792
0.308929317,0.703920197,0.134037975,0.093262044,0.639756325,0.233873376,0.093888357,0.155639955,0.353811826,0.266421881,0.246152297,0.078613228,0.355388777,0.396415304,0.284684603,0.367791515,0.391685276,0.477311246,0.131985292,0.390758467,0.257605594,0.052378804
0.746639987,0.343869261,0.220852015,0.156717099,0.853668424,0.025124022,0.005988569,0.116375555,0.47893798,0.816297983,0.263976583,0.088553951,0.883484072,0.102530391,0.86942823,0.485009655,0.515616103,0.091823624,0.254130624,0.469197738,0.398693826,0.039960729
0.456223743,0.522286877,0.073987428,0.057123234,0.711481345,0.293719736,0.13164683,0.05013641,0.244914629,0.390122295,0.613204647,0.399056031,0.549784561,0.298882701,0.472555206,0.263075377,0.330430243,0.359849475,0.29095717,0.26656178,0.196196811,0.258789503
0.414716904,0.582187236,0.066366607,0.048300013,0.663971978,0.199240073,0.074593815,0.175398028,0.239099235,0.453231225,0.391965802,0.176784381,0.630751738,0.427736993,0.483226664,0.258137236,0.287027152,0.363102595,0.269746321,0.224996809,0.249227971,0.077374161
0.438589183,0.624418167,0.151353865,0.095531748,0.766486484,0.220240067,0.086069435,0.231684356,0.374502543,0.382646134,0.406358245,0.188556124,0.493860544,0.631957921,0.464782401,0.390926819,0.442264425,0.388126937,0.241551821,0.371451318,0.345906813,0.066150131
0.414041032,0.774144221,0.089069199,0.076311638,0.642962555,0.086604562,0.024802946,0.187173754,0.2872393,0.856639303,0.36784829,0.157896953,0.943387822,0.349494243,0.946025168,0.286785656,0.344165772,0.271942412,0.482428679,0.251179637,0.333266515,0.011701648
0.506940958,0.587456226,0.17951403,0.142782969,0.768291925,0.067479981,0.018317552,0.127837812,0.417041319,0.729933689,0.411319304,0.19270052,0.846556503,0.322564215,0.814122748,0.44295926,0.480291769,0.223918423,0.386618424,0.358893186,0.420745361,0.065672513
0.36629427,0.565354657,0.03955269,0.020949285,0.639876302,0.284574714,0.125514774,0.102269558,0.190013389,0.372065495,0.26743276,0.09054789,0.462737003,0.656878896,0.44200066,0.210317335,0.228932438,0.505972451,0.181060532,0.212670902,0.116098442,0.050070316
0.423350725,0.599432584,0.079555383,0.046723302,0.676911131,0.197511177,0.073679747,0.078501732,0.283226796,0.453641835,0.227555288,0.068853096,0.522911525,0.583528218,0.538478585,0.331238979,0.357494462,0.334455912,0.243098811,0.286760994,0.229716592,0.119563775
0.31194379,0.677259169,0.030105373,0.021410401,0.629875547,0.181504066,0.065438577,0.101128657,0.168387302,0.59260302,0.287786239,0.102727767,0.638718173,0.401729,0.612475136,0.185008438,0.210411007,0.289937243,0.252539747,0.196443725,0.114475174,0.065194895
0.194047613,0.713849329,0.014695202,0.025055253,0.265425778,0.754350667,0.609577163,0.081971885,0.06720971,0.141765352,0.355408845,0.148565686,0.30767933,0.408043991,0.15688966,0.047158726,0.097579524,0.463032517,0.060678956,0.130787099,0.037704221,0.303526415
0.58250664,0.669295998,0.04573246,0.062766644,0.624916335,0.400636203,0.213032711,0.316096228,0.165051526,0.292093363,0.395904915,0.179969049,0.433474164,0.481307356,0.382972087,0.146150362,0.209676903,0.287037428,0.220014309,0.155330587,0.225774357,0.041075172
0.574155119,0.664622812,0.218956639,0.215855487,0.798085334,0.067456786,0.018310033,0.173148333,0.464412529,0.57735839,0.282219923,0.099322471,0.58415087,0.300072299,0.592367508,0.547185615,0.616797712,0.149594102,0.303158421,0.332604458,0.65967967,0.055483323
0.622311164,0.588879281,0.104763877,0.117127599,0.805552706,0.243958988,0.099859513,0.196551456,0.29812759,0.455320509,0.264737552,0.088991118,0.676170211,0.511538339,0.641539396,0.241946116,0.255026069,0.252300737,0.199678061,0.335113296,0.198549253,0.032876058
0.2296296,0.750007808,0.083549199,0.096576349,0.655223151,0.364167862,0.183265469,0.146389195,0.257182246,0.182695358,0.159042239,0.038284422,0.257316258,0.618659707,0.21670381,0.20099074,0.225631871,0.4791812,0.084350061,0.339161342,0.123898659,0.0601003
0.617028309,0.83063253,0.473428782,0.620213858,0.808306096,0.13629132,0.04432354,0.420218303,0.617327833,0.817329348,0.822688811,0.690984401,0.890791545,0.331157053,0.868511373,0.415718771,0.557852643,0.378664079,0.747284703,0.723522871,0.64767321,0.04338366
0.369696272,0.617137761,0.160229565,0.121449736,0.790265972,0.253095003,0.105405661,0.173590238,0.37642624,0.272351987,0.23876081,0.074659227,0.407910271,0.677493009,0.350361177,0.366600635,0.425064697,0.691105779,0.120932904,0.42172508,0.286241777,0.073712421
1,0.055321389,0.310628711,0.082784584,0.843051121,0.16241379,0.056133523,0.08935808,0.840958467,1,1,1,0.745203674,0,0.867277345,0.849767752,1,0.259034276,0.650077644,0.597977132,1,0.061692361
0.392178353,0.775311534,0.07683791,0.074939189,0.658842657,0.331872937,0.15863974,0.374188038,0.239416311,0.317790193,0.326201018,0.12775415,0.40822857,0.605818857,0.384324792,0.2199574,0.276005452,0.343952318,0.214443374,0.274572677,0.228304347,0.063841643
0.038796864,0.587439012,0.104377894,0.119369808,0.410060907,0.464450926,0.270121161,0.056626177,0.281379646,0.127557131,0.15543424,0.036909571,0.250499665,0.499221746,0.108670127,0.175445652,0.204701032,0.693861188,0.051718989,0.404860441,0.071642954,0.124180752
0.379184197,0.650272224,0.018418579,0.011261372,0.592373604,0.438094666,0.245771615,0.093189113,0.126060629,0.269003836,0.339132484,0.136778209,0.344292243,0.746731269,0.315035403,0.123140199,0.153762352,0.737263224,0.245400407,0.156056422,0.059540874,0.117414493
0.254412582,0.828375992,0.140681729,0.114591596,0.73307809,0.179784765,0.064577216,0.154733474,0.360159264,0.449816604,0.392787479,0.177446372,0.658812174,0.371442292,0.560117912,0.28544846,0.320387537,0.505018372,0.344645613,0.415370244,0.246508175,0.063045613
0.415705724,0.759602275,0.017454868,0.019623303,0.54490934,0.558936336,0.366332982,0.108824594,0.097104442,0.148679748,0.292207118,0.105472186,0.209031992,0.570322561,0.185907709,0.088320451,0.159271691,0.837318815,0.193385733,0.135320261,0.081640157,0.170589328
0.293786969,0.900146033,0.242187948,0.26463615,0.766442897,0.321350448,0.150968062,0.195777123,0.450799311,0.212520035,0.305411839,0.113879624,0.472835434,0.375912488,0.273023098,0.277227741,0.317180377,0.504175225,0.124734531,0.6063387,0.18468238,0.19415183
0.513161409,0.569242617,0.181271296,0.163680061,0.712039929,0.116878336,0.036237545,0.259996626,0.393161304,0.529592816,0.37767231,0.16546377,0.723458571,0.283856511,0.626828725,0.414224191,0.500856268,0.211648967,0.273907611,0.344686926,0.428412477,0.077214955
0.459510856,0.704025254,0.031515361,0.030393063,0.659813832,0.264745414,0.112667409,0.208763371,0.160666302,0.451152608,0.284636145,0.100793767,0.490805046,0.321972215,0.480543309,0.176769557,0.203400171,0.346438092,0.25525782,0.15512493,0.172813849,0.1045188
0.337504697,0.657026214,0.098207642,0.059481897,0.677968344,0.192984932,0.071308837,0.134603755,0.316033518,0.436708865,0.22940973,0.069798317,0.489310829,0.62136669,0.505195523,0.350238915,0.36076604,0.171455823,0.2129401,0.293921924,0.290279848,0.036139783
0.265592212,0.794484121,0.013195474,0.013178492,0.141018781,0.525880095,0.33108629,0.274248541,0.085036536,0.378334711,0.502199742,0.276484862,0.364692577,0.54282305,0.389708307,0.08437542,0.139364645,0.595942114,0.492760583,0.104527443,0.109914761,0.148618887
0.389831673,0.640691934,0.198774161,0.108027032,0.728837052,0.239568681,0.097240711,0.258914983,0.431848261,0.254261229,0.185410328,0.049045801,0.325334099,0.602358259,0.289223728,0.490258457,0.553655215,0.310523423,0.154096369,0.422918258,0.393926323,0.055562926
0.496476759,0.712431623,0.071120875,0.085761221,0.697358695,0.299102865,0.135317506,0.291199154,0.231581309,0.346854703,0.375461365,0.163745622,0.466098741,0.345343896,0.402473938,0.20458746,0.240771685,0.222996786,0.249073559,0.278449559,0.183962155,0.051503171
0.514206071,0.675821922,0.081964507,0.056498321,0.739794403,0.261137539,0.110395936,0.199411617,0.265511383,0.305957058,0.189785117,0.050952677,0.349970981,0.428694641,0.345785294,0.309987686,0.351743537,0.125264585,0.144987531,0.202523457,0.311375563,0.038050256
0.345644704,0.702671366,0.175790712,0.113816172,0.654887198,0.173945521,0.061686265,0.092165922,0.410344363,0.393234264,0.196504511,0.053948822,0.446888348,0.575803211,0.45955012,0.46411821,0.480758837,0.367596912,0.162328372,0.43054061,0.325269174,0.027224242
0.591983116,0.502801245,0.058610099,0.032506942,0.719172022,0.225094266,0.088820102,0.13381512,0.235984603,0.448219337,0.221502621,0.065811225,0.448583014,0.423308827,0.48555399,0.327205779,0.362739299,0.357741383,0.216370581,0.201017876,0.247564604,0.073632818
0.207491798,0.833937116,0.042076746,0.048462219,0.561899938,0.47625783,0.281381141,0.223555158,0.163667531,0.154999443,0.166706269,0.04128285,0.229809599,0.525027937,0.213663374,0.125214197,0.163449813,0.453404812,0.084757154,0.219447282,0.114949666,0.103006342
0.52703445,0.588669152,0.167489567,0.140977085,0.787682607,0.157128227,0.053657872,0.196672537,0.446207561,0.490802544,0.353730698,0.14732824,0.424388602,0.524304874,0.501270787,0.483225299,0.520993778,0.456614706,0.355582092,0.482117965,0.372055052,0.068299414
0.557856252,0.477983278,0.289914478,0.184932785,0.878148575,0.115369561,0.035633764,0.08522103,0.549409529,0.516602374,0.193253674,0.052489109,0.57838523,0.495237863,0.592211862,0.683958332,0.698676089,0.204335282,0.22042755,0.496289793,0.507806042,0.077214955
0.499917293,0.770985537,0.328135953,0.333084556,0.896923851,0.089282962,0.025756851,0.259218747,0.527607543,0.684063899,0.552823421,0.329623482,0.90811408,0.273432816,0.841933024,0.425941097,0.489439732,0.283049386,0.42550384,0.506209865,0.520163477,0.077533367
0.67420626,0.688681766,0.034372418,0.043235054,0.577912916,0.355439226,0.176448946,0.583814011,0.135837595,0.487691043,0.40260066,0.185446673,0.460209504,0.414748471,0.501587958,0.167909998,0.27888342,0.081330587,0.462671241,0.068369655,0.302725592,0.037970653
0.540919355,0.789320408,0.498027286,0.612299756,0.83627221,0.228190837,0.090594032,0.425529509,0.623302915,0.323780939,0.468257049,0.243447553,0.621843559,0.325304333,0.410446288,0.449807434,0.537184714,0.330853233,0.224776261,0.694888062,0.586678263,0.075384085
0.209331748,0.748680542,0.068149045,0.054797278,0.556255335,0.448141519,0.254925504,0.292513509,0.237923702,0.168025453,0.257660347,0.084965717,0.214812444,0.739673344,0.210254304,0.182102145,0.218347919,0.525113117,0.121123415,0.298349537,0.142638788,0.14424072
0.212709216,0.675567957,0.014563551,0.016194045,0.47390919,0.521260391,0.326296445,0.078191684,0.090897816,0.204079893,0.16437731,0.040360464,0.236705174,0.649303853,0.241984066,0.083843247,0.113772639,0.522070535,0.167474232,0.135470597,0.034448922,0.30495927
0.155964561,0.840669047,0.044091689,0.075506578,0.315473561,0.570512925,0.379080366,0.34764289,0.158092709,0.159957356,0.313783758,0.119373113,0.300495884,0.908763594,0.200560617,0.085577962,0.126629412,0.552383221,0.17826187,0.226773191,0.125512656,0.126170828
0.508701982,0.694259757,0.39832719,0.457247354,0.798427902,0.141371121,0.046536609,0.414156516,0.5542517,0.510902771,0.459700757,0.235447807,0.70837967,0.240233042,0.622366268,0.519855493,0.635836809,0.227767324,0.296107869,0.532522122,0.582621815,0.092578343
0.563855652,0.574542429,0.164786994,0.142088007,0.797691021,0.177020914,0.06320222,0.260790581,0.36767334,0.487764394,0.51640463,0.290928356,0.736374972,0.280756224,0.609848493,0.331405338,0.385923868,0.241604871,0.269774032,0.362851867,0.375286577,0.058508239
0.548677062,0.682790115,0.012281972,0.010785867,0.640634144,0.357730987,0.178227145,0.195195856,0.095632259,0.635559402,0.560991454,0.338630869,0.920606192,0.30596585,0.82334803,0.073296478,0.086274278,0.337473901,0.340672409,0.095955796,0.093435884,0.085334465
0.300760311,0.633224041,0.215518206,0.150977055,0.719137219,0.189923658,0.069723446,0.15239828,0.446651086,0.360861303,0.26229068,0.087589147,0.435872462,0.708277956,0.417479725,0.472633225,0.531382528,0.390813862,0.199328625,0.468999136,0.386209573,0.038846287
0.360042116,0.789325302,0.025101182,0.022597089,0.60491512,0.35021169,0.172423564,0.153448216,0.135447978,0.378877497,0.285285195,0.101190786,0.454313996,0.546333852,0.45321404,0.135688275,0.168275973,0.43333434,0.272441155,0.147314005,0.131962801,0.088837
0.486197424,0.826784393,0.299976596,0.251983009,0.829092532,0.079691973,0.022392846,0.271383869,0.507638567,0.706533117,0.486557615,0.261001514,0.872021824,0.313721497,0.82640632,0.502251399,0.638494857,0.413252093,0.466216631,0.468115105,0.62854901,0.058030621
0.614078088,0.621285066,0.328672997,0.460973987,0.835153863,0.128310139,0.040927896,0.269458275,0.515949403,0.570363187,0.461787735,0.237386847,0.694707671,0.281002861,0.658257069,0.474954845,0.549149859,0.366446684,0.380277523,0.585818656,0.452274292,0.049194683
0.193768522,0.691366114,0.001788076,0.001665198,0.389888474,0.735382521,0.583351556,0.021169773,0.030414451,0.107027805,0.077305059,0.012903758,0.193735749,0.676778612,0.139192116,0.023073611,0.024783992,0.632173991,0.073450039,0.037351582,0.003640266,0.167166397
0.130574688,0.620351074,0.131353187,0.102944301,0.526119254,0.33452685,0.160601959,0.093175449,0.33947678,0.15689654,0.041910869,0.005656432,0.232067041,0.512076373,0.145562427,0.272270367,0.294008964,0.444222719,0.05701883,0.43554311,0.136880201,0.024199326
